origin,dest,count
24,31,3.058195146783166e-06
24,34,2.7042976893544034e-05
24,36,3.231203776336995e-07
24,37,1.8932255937858807e-06
24,38,3.9900598009344526e-07
24,40,2.6778062791911156e-06
24,43,7.628346821877856e-06
24,46,6.415584635441929e-06
24,48,2.7690678529283284e-05
2,5,1.5142879441431932e-06
2,6,2.1231435098988487e-06
2,7,5.985608773310493e-08
2,14,2.707521544300068e-06
2,11,6.128025378379555e-06
2,12,9.9547539942713e-05
2,13,1.6610776974222003e-05
2,20,1.6160786392133788e-06
2,18,8.323390648409197e-07
2,21,2.8609600307704682e-05
2,22,5.7903505774876016e-06
2,25,6.181480046657e-07
2,33,8.713187104469762e-07
2,26,9.543764586194626e-07
2,30,4.521397906391016e-07
2,31,1.7349252765130437e-06
2,34,2.1747176732109548e-05
2,36,1.8103411044103397e-07
2,37,7.952960633760453e-07
2,38,2.820204295170559e-07
2,40,2.260151467750554e-06
2,43,6.39745589752522e-06
2,46,5.015274540501731e-06
2,48,2.5506960969338608e-05
38,5,2.0402767649575514e-06
38,6,1.827696184876988e-05
38,7,9.495962148694665e-08
38,14,1.1077455335824293e-06
38,11,1.0288012425250523e-05
38,12,7.44317213380317e-07
38,13,2.9918998136957687e-06
38,20,1.2165371230636453e-05
38,18,5.472621170824812e-06
38,21,5.17817002094641e-06
38,22,1.8951899623745636e-06
38,25,7.234210655183438e-07
38,33,2.2062047901024012e-07
38,26,4.103989977726153e-07
38,30,6.462181292690045e-07
38,31,5.005686439420017e-06
38,34,4.521776582524194e-06
38,36,3.518900700647612e-07
38,37,2.2827684208378505e-06
38,38,4.5225335063411236e-05
38,40,7.746470073935669e-07
38,43,6.991315589005406e-06
38,46,1.098450079014836e-05
38,48,3.685955118324498e-06
30,5,1.591921031740071e-05
30,6,4.378198461539314e-06
30,7,2.8145685238996925e-07
30,14,1.9011302427857947e-06
30,11,5.197864580290362e-05
30,12,1.4983491005552557e-06
30,13,5.204179273941379e-06
30,15,1.9220006611967603e-07
30,16,9.357260980415984e-07
30,20,4.195984010830325e-06
30,19,7.670296628891675e-07
30,18,1.3260870482990608e-06
30,21,8.702723843372622e-06
30,22,3.524038465468001e-06
30,24,1.0875351894245886e-06
30,25,3.7517365567729735e-06
30,33,3.350527875378655e-07
30,26,7.740131946218837e-07
30,30,6.698084671554007e-05
30,31,5.961494507133969e-06
30,34,7.4967379938242865e-06
30,36,1.3504261745875564e-06
30,37,4.301733252369335e-06
30,38,6.151924358043417e-07
30,40,1.2985135115862867e-06
30,43,4.635235888863647e-05
30,46,2.3291479592080768e-05
30,48,5.8081429342523206e-06
43,5,2.2577138081930588e-05
43,6,4.254881006453276e-06
43,7,4.1293492467852675e-07
43,14,3.149036368137022e-06
43,11,5.857706035424741e-05
43,12,2.5107158568891935e-06
43,13,7.3490347774679015e-06
43,15,6.954877338475342e-07
